feedback_id,sprint,project_id,adr_id,employee_id,difficulty_rating,opinion,suggestion
FDB-04401,Sprint-2022-W12,PRJ-019,ADR-0318,EMP-186,4,Regarding ADR-0318 (Introduce AWS SQS for decoupled communications in fusionerp-frontend): The team found the design in ADR-0318 clean. It helped decouple our database calls nicely.,Write better onboarding docs for ADR-0318.
FDB-04402,Sprint-2023-W34,PRJ-024,ADR-0047,EMP-011,2,Regarding ADR-0047 (Migrate security-scanner frontend architecture to Svelte): The team found the design in ADR-0047 clean. It helped decouple our database calls nicely.,Write better onboarding docs for ADR-0047.
FDB-04403,Sprint-2021-W14,PRJ-007,ADR-0353,EMP-226,5,Regarding ADR-0353 (Implement Redis cache layer for atlaspay-portal): There's still a learning curve for the team regarding the new tech stack. We need more pair programming sessions.,Write better onboarding docs for ADR-0353.
FDB-04404,Sprint-2025-W47,PRJ-013,,EMP-209,3,"Terraform configurations are clean, but applying them in dev environment is slow.",Enforce standard code linter rules globally.
FDB-04405,Sprint-2022-W14,PRJ-011,,EMP-028,3,We need to enforce code formatting and ESLint rules in the CI pipeline; local configuration drifts are annoying.,Provide sandbox credentials for local database testing.
FDB-04406,Sprint-2025-W31,PRJ-016,,EMP-227,4,Meetings are taking too much coding time. We should have fewer syncs and write more asynchronous updates.,Set up an internal knowledge base detailing API interface contracts.
FDB-04407,Sprint-2025-W21,PRJ-023,ADR-0006,EMP-025,2,Regarding ADR-0006 (Introduce Kafka for decoupled communications in security-auth-proxy): The team found the design in ADR-0006 clean. It helped decouple our database calls nicely.,Write better onboarding docs for ADR-0006.
FDB-04408,Sprint-2025-W15,PRJ-015,,EMP-120,3,Meetings are taking too much coding time. We should have fewer syncs and write more asynchronous updates.,Provide sandbox credentials for local database testing.
FDB-04409,Sprint-2022-W02,PRJ-007,,EMP-218,3,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Improve CI build times for atlaspay-portal repository. Currently taking > 15 minutes.
FDB-04410,Sprint-2024-W29,PRJ-004,,EMP-101,3,We need to enforce code formatting and ESLint rules in the CI pipeline; local configuration drifts are annoying.,Set up an internal knowledge base detailing API interface contracts.
FDB-04411,Sprint-2021-W18,PRJ-020,,EMP-123,1,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Set up an internal knowledge base detailing API interface contracts.
FDB-04412,Sprint-2025-W41,PRJ-015,ADR-0279,EMP-111,3,Regarding ADR-0279 (Migrate visionai-training frontend architecture to React / Next.js): The team found the design in ADR-0279 clean. It helped decouple our database calls nicely.,Write better onboarding docs for ADR-0279.
FDB-04413,Sprint-2023-W48,PRJ-011,,EMP-086,2,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Refactor the billing module of cloudsync-daemon; it has too much technical debt.
FDB-04414,Sprint-2022-W28,PRJ-015,,EMP-084,3,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Provide sandbox credentials for local database testing.
FDB-04415,Sprint-2021-W46,PRJ-024,,EMP-015,2,Meetings are taking too much coding time. We should have fewer syncs and write more asynchronous updates.,Provide sandbox credentials for local database testing.
FDB-04416,Sprint-2022-W36,PRJ-013,ADR-0229,EMP-050,2,"Regarding ADR-0229 (Use Kubernetes to deploy cloudsync-desktop to AWS): Implementing this decision on cloudsync-desktop was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0229.
FDB-04417,Sprint-2022-W46,PRJ-009,ADR-0277,EMP-056,3,Regarding ADR-0277 (Migrate insightcrm-ui frontend architecture to Svelte): There's still a learning curve for the team regarding the new tech stack. We need more pair programming sessions.,Write better onboarding docs for ADR-0277.
FDB-04418,Sprint-2023-W22,PRJ-014,,EMP-173,2,We need to enforce code formatting and ESLint rules in the CI pipeline; local configuration drifts are annoying.,Improve CI build times for visionai-inference repository. Currently taking > 15 minutes.
FDB-04419,Sprint-2023-W32,PRJ-005,,EMP-231,3,"The transition to Kubernetes makes deployments smoother, but debugging network policies in development is painful.",Refactor the billing module of atlaspay-gateway; it has too much technical debt.
FDB-04420,Sprint-2025-W13,PRJ-018,,EMP-022,2,Meetings are taking too much coding time. We should have fewer syncs and write more asynchronous updates.,Provide sandbox credentials for local database testing.
FDB-04421,Sprint-2023-W52,PRJ-018,ADR-0464,EMP-188,4,"Regarding ADR-0464 (Migrate fusionerp-payroll frontend architecture to React / Next.js): Implementing this decision on fusionerp-payroll was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0464.
FDB-04422,Sprint-2021-W14,PRJ-014,,EMP-123,3,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Enforce standard code linter rules globally.
FDB-04423,Sprint-2023-W44,PRJ-006,,EMP-022,3,"Terraform configurations are clean, but applying them in dev environment is slow.",Refactor the billing module of atlaspay-ledger; it has too much technical debt.
FDB-04424,Sprint-2023-W34,PRJ-015,,EMP-093,1,We need to enforce code formatting and ESLint rules in the CI pipeline; local configuration drifts are annoying.,Improve CI build times for visionai-training repository. Currently taking > 15 minutes.
FDB-04425,Sprint-2021-W20,PRJ-021,,EMP-019,3,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Enforce standard code linter rules globally.
FDB-04426,Sprint-2023-W16,PRJ-004,,EMP-109,2,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Provide sandbox credentials for local database testing.
FDB-04427,Sprint-2024-W43,PRJ-022,,EMP-088,4,We need to enforce code formatting and ESLint rules in the CI pipeline; local configuration drifts are annoying.,Enforce standard code linter rules globally.
FDB-04428,Sprint-2023-W30,PRJ-003,,EMP-140,5,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Enforce standard code linter rules globally.
FDB-04429,Sprint-2021-W28,PRJ-019,,EMP-183,1,We need to enforce code formatting and ESLint rules in the CI pipeline; local configuration drifts are annoying.,Improve CI build times for fusionerp-frontend repository. Currently taking > 15 minutes.
FDB-04430,Sprint-2024-W45,PRJ-007,ADR-0415,EMP-184,3,Regarding ADR-0415 (Implement Redis cache layer for atlaspay-portal): There's still a learning curve for the team regarding the new tech stack. We need more pair programming sessions.,Write better onboarding docs for ADR-0415.
FDB-04431,Sprint-2023-W34,PRJ-010,,EMP-125,3,"The database migration to Cassandra was complex, but it solved our write throughput issues on CloudSync.",Provide sandbox credentials for local database testing.
FDB-04432,Sprint-2021-W24,PRJ-016,,EMP-131,3,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Enforce standard code linter rules globally.
FDB-04433,Sprint-2022-W22,PRJ-025,,EMP-036,3,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Improve CI build times for devops-ci-cd repository. Currently taking > 15 minutes.
FDB-04434,Sprint-2024-W15,PRJ-012,ADR-0268,EMP-053,3,Regarding ADR-0268 (Introduce RabbitMQ for decoupled communications in cloudsync-storage): The team found the design in ADR-0268 clean. It helped decouple our database calls nicely.,Write better onboarding docs for ADR-0268.
FDB-04435,Sprint-2023-W04,PRJ-024,,EMP-026,3,"Terraform configurations are clean, but applying them in dev environment is slow.",Improve CI build times for security-scanner repository. Currently taking > 15 minutes.
FDB-04436,Sprint-2024-W35,PRJ-006,,EMP-167,4,FastAPI is amazing. It self-documents our CRM endpoints and cuts down API response development time significantly.,Refactor the billing module of atlaspay-ledger; it has too much technical debt.
FDB-04437,Sprint-2025-W45,PRJ-016,,EMP-096,3,"Terraform configurations are clean, but applying them in dev environment is slow.",Improve CI build times for visionai-pipeline repository. Currently taking > 15 minutes.
FDB-04438,Sprint-2021-W16,PRJ-021,ADR-0445,EMP-038,2,Regarding ADR-0445 (Implement Memcached cache layer for platform-logging): There's still a learning curve for the team regarding the new tech stack. We need more pair programming sessions.,Write better onboarding docs for ADR-0445.
FDB-04439,Sprint-2022-W04,PRJ-004,ADR-0173,EMP-143,3,Regarding ADR-0173 (Implement Memcached cache layer for novacommerce-checkout): There's still a learning curve for the team regarding the new tech stack. We need more pair programming sessions.,Write better onboarding docs for ADR-0173.
FDB-04440,Sprint-2024-W23,PRJ-007,ADR-0240,EMP-109,3,"Regarding ADR-0240 (Adopt MongoDB for atlaspay-portal database storage): Implementing this decision on atlaspay-portal was relatively straightforward, but testing took time.",Write better onboarding docs for ADR-0240.
FDB-04441,Sprint-2024-W05,PRJ-004,,EMP-140,3,The lack of documentation on our gRPC interfaces makes it difficult for new hires to build features.,Set up an internal knowledge base detailing API interface contracts.
FDB-04442,Sprint-2024-W27,PRJ-011,,EMP-026,2,We need to enforce code formatting and ESLint rules in the CI pipeline; local configuration drifts are annoying.,Provide sandbox credentials for local database testing.
FDB-04443,Sprint-2024-W25,PRJ-025,,EMP-159,2,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Provide sandbox credentials for local database testing.
FDB-04444,Sprint-2025-W45,PRJ-002,,EMP-058,3,Redis caching solved our immediate API bottlenecks. Highly recommend rolling it out to other services.,Refactor the billing module of novacommerce-ui; it has too much technical debt.
FDB-04445,Sprint-2025-W35,PRJ-015,,EMP-080,2,"The transition to Kubernetes makes deployments smoother, but debugging network policies in development is painful.",Refactor the billing module of visionai-training; it has too much technical debt.
FDB-04446,Sprint-2021-W22,PRJ-007,ADR-0119,EMP-006,1,Regarding ADR-0119 (Introduce RabbitMQ for decoupled communications in atlaspay-portal): We hit some performance hiccups under load on atlaspay-portal after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0119.
FDB-04447,Sprint-2021-W36,PRJ-010,,EMP-150,4,"The transition to Kubernetes makes deployments smoother, but debugging network policies in development is painful.",Refactor the billing module of insightcrm-analytics; it has too much technical debt.
FDB-04448,Sprint-2025-W43,PRJ-004,,EMP-007,2,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Enforce standard code linter rules globally.
FDB-04449,Sprint-2022-W38,PRJ-025,,EMP-026,4,Using Kafka was a massive overkill for AtlasPay. We could have achieved the same results with PostgreSQL queues or simple SQS.,Provide sandbox credentials for local database testing.
FDB-04450,Sprint-2025-W03,PRJ-018,ADR-0311,EMP-113,2,Regarding ADR-0311 (Migrate fusionerp-payroll frontend architecture to Svelte): We hit some performance hiccups under load on fusionerp-payroll after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0311.
FDB-04451,Sprint-2025-W13,PRJ-017,ADR-0141,EMP-191,4,Regarding ADR-0141 (Adopt PostgreSQL for fusionerp-core database storage): We hit some performance hiccups under load on fusionerp-core after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0141.
FDB-04452,Sprint-2023-W36,PRJ-020,,EMP-154,2,The lack of documentation on our gRPC interfaces makes it difficult for new hires to build features.,Set up an internal knowledge base detailing API interface contracts.
FDB-04453,Sprint-2023-W24,PRJ-006,ADR-0490,EMP-223,3,Regarding ADR-0490 (Implement Memcached cache layer for atlaspay-ledger): We hit some performance hiccups under load on atlaspay-ledger after applying this decision. We might need a follow-up architecture review.,Write better onboarding docs for ADR-0490.
